EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,MatchMethod,Confidence,CreatedAt,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
5000170501036,8809782554884,B09D7QJP1M,My Home Little Chef Microwave Oven Toy,"d'Alba Italian White Trufe Waterfull Tone-up suncreen SPF 50+ PA++++,Vegan hybrid UV filters tinted suncreen, glow and brightening suncreen, Safe use for dry and sensitive skin, Korean skincare",https://www.poundwholesale.co.uk/my-home-little-chef-microwave-oven-toy,https://www.amazon.co.uk/dp/B09D7QJP1M,EAN,high,2025-08-24T18:17:28.752078,700.0,Available (see Keepa data),Available (see Keepa data),4,5.31,4.425,15.0,2.25,2.72,0.55,2.5,1.989,9.036,0.5109999999999999,2.5549999999999997,51.356783919597994,11.934,20.439999999999998
5000170502132,5038061143911,B0BGHQ7LLH,Childrens Toy Barbecue Play Set,"Remington Detail Kit for Men (Trimmer for Eyebrows and Fine Detailing, Rotary Trimmer for Nose and Ear, Comb Tweezers, Storage, Battery Operated with Battery Included) NE8000",https://www.poundwholesale.co.uk/childrens-toy-barbecue-play-set,https://www.amazon.co.uk/dp/B0BGHQ7LLH,EAN,high,2025-08-24T18:24:50.383269,200.0,,Available (see Keepa data),7,6.46,5.383333333333334,16.97,2.55,2.94,0.55,2.8283333333333336,2.2846666666666673,10.381999999999998,0.5436666666666663,2.71833333333333,45.81460674157298,13.708000000000002,19.222156747200923
5053249002491,,B0DX68NFHZ,Simply Eggs Egg Timer,"Yeeanno Egg Timer,3 Pcs Generic Egg Timers for Boiling Eggs Colour-Changing Time Timer,Reusable Kitchen Gadget Heat Sensitive,Boiling Tool Cooking Accessories,Eggs Safe Durable Kitchen Aid Tool",https://www.poundwholesale.co.uk/simply-eggs-egg-timer,https://www.amazon.co.uk/dp/B0DX68NFHZ,title,medium,2025-08-24T18:08:42.236626,,Available (see Keepa data),,1,0.78,0.65,5.99,0.9,2.42,0.55,0.9983333333333335,0.9039999999999999,2.0060000000000007,0.0943333333333336,0.47166666666666757,39.30555555555563,5.4239999999999995,9.449081803005026
5015302416225,5015302416225,B01L019DR8,Bello Pop Up Mesh Food Cover 34cm Assorted Colours,Pop Up Food Cover 34cm,https://www.poundwholesale.co.uk/bello-pop-up-mesh-food-cover-34cm-assorted-colours,https://www.amazon.co.uk/dp/B01L019DR8,EAN,high,2025-08-24T18:07:00.826733,,,Available (see Keepa data),2,1.33,1.1083333333333334,6.89,1.03,3.05,0.55,1.1483333333333334,1.1476666666666666,1.9939999999999998,0.0006666666666668153,0.0033333333333329662,0.201005025125606,6.886,0.05805515239476865
5015302426422,5015302426422,B07Z3MVJQL,Royle Home Clear Butter Dish,Cook House Plastic Butter Dish Box with Lid,https://www.poundwholesale.co.uk/royle-home-clear-butter-dish,https://www.amazon.co.uk/dp/B07Z3MVJQL,EAN,high,2025-08-24T18:16:11.767936,,Available (see Keepa data),Available (see Keepa data),8,0.85,0.7083333333333334,5.58,0.84,2.65,0.55,0.9300000000000002,0.9496666666666667,1.3920000000000003,-0.0196666666666665,-0.09833333333333272,-7.814569536423792,5.6979999999999995,-2.1146953405017785
5038673140742,5038673140742,B0CCJSXPJ4,Prima Round BBQ Grill Basket 31cm,Round BBQ Grill Dia 31cm W/Coating,https://www.poundwholesale.co.uk/prima-round-bbq-grill-basket-31cm,https://www.amazon.co.uk/dp/B0CCJSXPJ4,EAN,high,2025-08-24T18:02:41.789918,,,Available (see Keepa data),1,5.31,4.425,13.99,1.82,5.77,0.55,2.331666666666667,2.5130000000000003,4.8820000000000014,-0.18133333333333335,-0.9066666666666681,-18.224455611390315,15.078000000000001,-7.776983559685502
5038673184814,5060831803657,B09335G4M2,Prima Bamboo Skewer 25cm 150 Pack,Bamboo BBQ Skewers 150 Pack 25cm Kebab BBQ Marshmallows Veg Burgers Buffet Party,https://www.poundwholesale.co.uk/prima-bamboo-skewer-25cm-150-pack,https://www.amazon.co.uk/dp/B09335G4M2,title,medium,2025-08-24T18:13:57.814727,,,Available (see Keepa data),1,0.68,0.5666666666666668,4.9,0.6125,2.8,0.55,0.8166666666666668,0.9058333333333334,0.8050000000000006,-0.08916666666666662,-0.44583333333333286,-39.92537313432831,5.435,-10.918367346938762
5038673184272,5038673184272,B0144QCNJG,Prima 2 Blade Potato Chipper,2 Blade Potato Chipper,https://www.poundwholesale.co.uk/prima-2-blade-potato-chipper,https://www.amazon.co.uk/dp/B0144QCNJG,EAN,high,2025-08-24T18:03:40.195697,,,Available (see Keepa data),12,6.59,5.491666666666667,9.75,1.46,3.04,0.55,1.6250000000000002,2.108333333333334,4.3500000000000005,-0.4833333333333336,-2.416666666666668,-40.00000000000002,12.65,-29.74358974358976
5015302465001,5015302465001,B008H2P0DU,Bello Freezer Ice Blocks 2 Pack Assorted Colours,Bello - 2 Pack Large Freezer Ice Blocks - Colour May Vary,https://www.poundwholesale.co.uk/freezer-blocks-4-cols-pack-2,https://www.amazon.co.uk/dp/B008H2P0DU,EAN,high,2025-08-24T18:07:50.156160,,,Available (see Keepa data),3,0.62,0.5166666666666667,4.23,0.63,2.4,0.55,0.7050000000000001,0.8193333333333334,0.5940000000000007,-0.11433333333333329,-0.5716666666666663,-53.593749999999964,4.9159999999999995,-16.217494089834503
5038673141381,5038673141381,B00J4KQSG2,"Prima BBQ Skewer With Spring Handle 22"" 6pc","PRIMA BBQ Skewer with Spring Handle 22"" 6Pc",https://www.poundwholesale.co.uk/prima-bbq-skewer-with-spring-handle-22-6pc,https://www.amazon.co.uk/dp/B00J4KQSG2,EAN,high,2025-08-24T18:14:43.077935,,,Available (see Keepa data),4,4.75,3.9583333333333335,7.95,1.19,3.65,0.55,1.3250000000000002,1.869666666666667,2.1420000000000003,-0.5446666666666669,-2.7233333333333345,-60.40665434380779,11.218000000000002,-41.10691823899373
5038673182964,5038673182964,B08ZGHFJ16,Prima Red & Yellow Sauce Dispenser Set 2pc,Prima 18296C 2pc Sauce Dispenser (Mustard & Ketchup),https://www.poundwholesale.co.uk/prima-red-yellow-sauce-dispenser-set-2pc,https://www.amazon.co.uk/dp/B08ZGHFJ16,EAN,high,2025-08-24T18:06:16.283250,,,Available (see Keepa data),1,0.99,0.8250000000000001,4.99,1.2,2.65,0.55,0.8316666666666668,1.045,0.370000000000001,-0.21333333333333315,-1.0666666666666655,-77.57575757575749,6.27,-25.65130260521039
5038673141367,5038673141367,B0CCJW763N,Prima Bamboo Skewers 35cm 25 Pack,"PRIMA 14136C 25pc-35cm 14"" Bamboo BBQ Skewer Thick, Wood",https://www.poundwholesale.co.uk/prima-bamboo-skewers-35cm-25-pack,https://www.amazon.co.uk/dp/B0CCJW763N,EAN,high,2025-08-24T18:15:23.245621,,,Available (see Keepa data),1,1.27,1.0583333333333333,7.99,1.2,5.77,0.55,1.3316666666666668,1.7156666666666667,-0.3739999999999988,-0.3839999999999999,-1.919999999999999,-119.37823834196885,10.293999999999999,-28.83604505632038
5038673184821,5038673184821,B0CDC8MJBZ,Prima Bamboo Skewer 30cm 80 Pack,Prima 18482C 80pc-30cm Bamboo Skewer (4mm Thickness),https://www.poundwholesale.co.uk/prima-bamboo-skewer-30cm-80-pack,https://www.amazon.co.uk/dp/B0CDC8MJBZ,EAN,high,2025-08-24T18:10:43.544626,,,Available (see Keepa data),1,0.71,0.5916666666666667,6.99,1.05,5.77,0.55,1.1650000000000003,1.5923333333333334,-1.193999999999999,-0.4273333333333331,-2.136666666666666,-187.1532846715328,9.553999999999998,-36.68097281831186
5038673141374,5038673141374,B00EALH36O,Prima Bamboo Skewers 35cm 50 Pack,"PRIMA 14137C 50pc-35cm 14"" BBQ Skewer Thin, Bamboo",https://www.poundwholesale.co.uk/prima-bamboo-skewers-35cm-50-pack,https://www.amazon.co.uk/dp/B00EALH36O,EAN,high,2025-08-24T18:11:53.560007,,,Available (see Keepa data),2,0.99,0.8250000000000001,5.99,0.9,5.77,0.55,0.9983333333333335,1.609,-2.0139999999999993,-0.6106666666666665,-3.053333333333333,-222.06060606060603,9.654,-61.168614357262086
5038673184913,5038673184913,B0CDCHNTZV,Prima Can Covers 3pc,Prima 18491C 3 Can Covers,https://www.poundwholesale.co.uk/prima-can-covers-3pc,https://www.amazon.co.uk/dp/B0CDCHNTZV,EAN,high,2025-08-24T18:05:20.743019,,,Available (see Keepa data),1,0.78,0.65,6.0,0.9,5.77,0.55,1.0000000000000002,1.574,-2.0039999999999996,-0.5739999999999998,-2.87,-239.16666666666666,9.443999999999999,-57.400000000000006
