EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,MatchMethod,Confidence,CreatedAt,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
5038673140629,5060630690700,B07N2SSWF2,Prima Stainless Steel Wooden Handle BBQ Skewers 10mm,"MATANA 250 Wooden Paddle Skewers, 18cm - Flat Bamboo Sticks - Cocktails, Kebab, Burger, Barbecue, Chocolate Fountain, Fruits, BBQ Party - 100% Natural",https://www.poundwholesale.co.uk/prima-stainless-steel-wooden-handle-bbq-skewers-10mm,https://www.amazon.co.uk/dp/B07N2SSWF2,title,medium,2025-08-24T17:44:59.347932,100.0,Available (see Keepa data),Available (see Keepa data),2.0,2.48,2.066666666666667,11.99,1.8,2.72,0.55,1.9983333333333335,1.4273333333333336,6.566,0.571,2.8549999999999995,109.10828025477703,8.564,28.57381150959132
5055566909385,5060880060032,B09HTXGVYP,1 Litre Measuring Jug,"Acense Polypropylene Measuring Jug, Precise Measurement, Perfect Narrow Stem, Spillage-Free, Multi-Purpose Flour, Ground Almonds, Sugar, Milk, Oil, Dishwasher Safe, Capacity: 1ltr/35fl.oz",https://www.poundwholesale.co.uk/1-litre-measuring-jug,https://www.amazon.co.uk/dp/B09HTXGVYP,title,medium,2025-08-24T17:56:47.373121,100.0,,Available (see Keepa data),1.0,0.6,0.5,6.6,0.825,2.8,0.55,1.1,0.935,2.25,0.16500000000000004,0.8250000000000002,78.57142857142858,5.609999999999999,15.000000000000002
5038673182933,,B0D3QJ8F1P,Prima Rubber Baster,"2 Pcs Turkey Baster Large,Chicken Basting Cooking Pipette,Aquarium Injector, Plastic Dropper Rubber Head",https://www.poundwholesale.co.uk/rubber-basher,https://www.amazon.co.uk/dp/B0D3QJ8F1P,title,medium,2025-08-24T17:51:26.318271,,Available (see Keepa data),,1.0,0.92,0.7666666666666667,6.59,0.99,2.65,0.55,1.0983333333333334,0.9913333333333333,2.2220000000000004,0.1070000000000001,0.535000000000001,40.632911392405134,5.9479999999999995,9.742033383915041
5056338382597,5056338382597,B0937LZ578,DID Cocktail Sticks Set 4 X 150pc,Cocktail Sticks 4 x 150pc (600pcs),https://www.poundwholesale.co.uk/did-cocktail-sticks-set-4-x-150pc,https://www.amazon.co.uk/dp/B0937LZ578,EAN,high,2025-08-24T17:48:22.934091,,,Available (see Keepa data),2.0,0.6,0.5,5.99,0.9,2.65,0.55,0.9983333333333335,0.9199999999999999,1.7300000000000004,0.07833333333333359,0.3916666666666675,37.30158730158738,5.52,7.846410684474139
5015302459956,5015302459956,B00CJFSLYQ,Egg Cup Set Assorted Colours 4 Pack,Egg Cups Kids Adult Eggy Soldiers Breakfast Home Kitchen Office Pack of 4 - Colors May Vary,https://www.poundwholesale.co.uk/4-pack-egg-cups-assorted-colours,https://www.amazon.co.uk/dp/B00CJFSLYQ,EAN,high,2025-08-24T17:53:04.323302,,,Available (see Keepa data),1.0,0.71,0.5916666666666667,5.9,0.89,2.65,0.55,0.9833333333333335,0.9363333333333334,1.6520000000000001,0.04700000000000015,0.23500000000000032,20.583941605839446,5.617999999999999,4.779661016949159
5055319552929,5055319552929,B004ZQO4IY,Bicycle Tyre Fix 200ml,Bicycle Tyre Fix Spray Temporary Puncture Repair,https://www.poundwholesale.co.uk/bicycle-tyre-fix-200ml,https://www.amazon.co.uk/dp/B004ZQO4IY,EAN,high,2025-08-24T17:39:59.718475,100.0,,Available (see Keepa data),5.0,0.67,0.5583333333333333,3.99,0.49875,1.87,0.55,0.665,0.6954166666666668,1.1475,-0.03041666666666676,-0.15208333333333357,-13.721804511278215,4.1725,-4.573934837092739
5055319571265,,B007TI0EYS,Paint Factory Household Clear Gloss Spray Varnish 250ml,Paint Factory Clear Gloss Varnish Spray Can 250ml,https://www.poundwholesale.co.uk/paint-factory-household-clear-gloss-spray-varnish-250ml,https://www.amazon.co.uk/dp/B007TI0EYS,EAN_cached,low,2025-08-24T17:40:09.066793,,,,,0.67,0.5583333333333333,4.99,0.6237500000000001,2.8,0.55,0.8316666666666668,0.9064166666666668,0.8815,-0.07474999999999998,-0.37374999999999936,-33.72180451127814,5.4385,-8.98797595190379
5038673185477,,B0D25YFS8F,Prima Stainless Steel Oil Dispenser 750ml,"SWEET VIEW Olive Oil Spray Bottle, 470ml 2 In 1 Glass Oil Dispenser/Pour & Sprayr Bottle, Kitchen Accessories, Kitchen Gadgets for Air Fryer, Salad, BBQ(Black)",https://www.poundwholesale.co.uk/prima-stainless-steel-oil-dispenser-750ml,https://www.amazon.co.uk/dp/B0D25YFS8F,title,medium,2025-08-24T17:54:13.000411,,Available (see Keepa data),,2.0,5.85,4.875,8.79,1.32,2.7,0.55,1.465,1.8890000000000002,3.9659999999999984,-0.42400000000000015,-2.120000000000001,-39.078341013824904,11.334,-28.94197952218432
5015302462703,5015302462703,B008ESN6PG,Coco & Grey Microwave Plate Cover 26cm 2 Pack,"Set of 2 Ventilated Microwave Food Plate Dish Cover Kitchen Cooking, Pack of 2",https://www.poundwholesale.co.uk/2pk-microwave-plate-cover-26cm-set-2,https://www.amazon.co.uk/dp/B008ESN6PG,EAN,high,2025-08-24T17:49:25.960648,600.0,Available (see Keepa data),Available (see Keepa data),16.0,0.99,0.8250000000000001,5.69,0.85,3.26,0.55,0.9483333333333335,1.097,0.7580000000000009,-0.1486666666666665,-0.7433333333333323,-54.060606060605984,6.581999999999999,-15.676625659050943
5038673140728,5038673140728,B001D5DQTS,Prima Chrome BBQ Fish Grill Basket,Fish BBQ Grill Chrome,https://www.poundwholesale.co.uk/prima-chrome-bbq-fish-grill-basket,https://www.amazon.co.uk/dp/B001D5DQTS,EAN,high,2025-08-24T17:59:44.778579,,,Available (see Keepa data),1.0,3.53,2.9416666666666664,10.63,1.59,5.77,0.55,1.771666666666667,2.1703333333333332,1.7980000000000018,-0.3986666666666663,-1.9933333333333323,-57.088305489260115,13.022,-22.502351834430844
5038673185156,,B0BNJY2CR5,Prima Plastic Sieves 4 Pack,4 Pack Plastic Sieves Multi Purpose Small Mesh Scoop Sieve Strainer Food Kitchen Easy to Use and Clean,https://www.poundwholesale.co.uk/prima-plastic-sieves-4-pack,https://www.amazon.co.uk/dp/B0BNJY2CR5,title,medium,2025-08-24T17:55:06.667671,,,Available (see Keepa data),1.0,1.0,0.8333333333333334,4.5,0.5625,2.8,0.55,0.75,0.9491666666666666,0.46500000000000075,-0.1991666666666666,-0.9958333333333327,-71.98795180722887,5.694999999999999,-26.55555555555554
5038673160108,5038673160108,B08W59F36D,Prima 250g Freezer Blocks 2 Packs Assorted Colours CDU,Prima 2pc 250ml Freezer Block,https://www.poundwholesale.co.uk/prima-250g-freezer-blocks-2-packs-assorted-colours-cdu,https://www.amazon.co.uk/dp/B08W59F36D,EAN,high,2025-08-24T18:02:01.100278,,,Available (see Keepa data),1.0,0.86,0.7166666666666667,5.8,1.56,2.94,0.55,0.9666666666666667,1.1533333333333333,0.40000000000000036,-0.18666666666666665,-0.9333333333333336,-73.68421052631581,6.92,-19.310344827586214
5055257854123,5055257854123,B004XZUZAI,Colour Changing Egg Timer,Robby's Colour Changing Egg Timer - Simply sits in pan as your eggs cook!,https://www.poundwholesale.co.uk/colour-changing-egg-timer,https://www.amazon.co.uk/dp/B004XZUZAI,EAN,high,2025-08-24T17:45:45.313209,,Available (see Keepa data),Available (see Keepa data),5.0,0.6,0.5,3.9,0.59,2.42,0.55,0.65,0.8119999999999999,0.28800000000000026,-0.16199999999999992,-0.8099999999999996,-77.1428571428571,4.871999999999999,-24.923076923076913
5038673140766,5038673140766,B0CCJS2H52,Prima Fish BBQ Grill Basket 37 X 12 X 35.5cm,Fish BBQ Grill 37x12x35.5cm,https://www.poundwholesale.co.uk/prima-fish-bbq-grill-basket-37-x-12-x-35-5cm,https://www.amazon.co.uk/dp/B0CCJS2H52,EAN,high,2025-08-24T18:01:19.522743,,,Available (see Keepa data),2.0,2.48,2.066666666666667,3.89,0.5,3.65,0.55,0.6483333333333334,1.3533333333333335,-1.0900000000000003,-0.7050000000000001,-3.525,-134.71337579617833,8.12,-108.74035989717224
5056338382795,5056338382795,B089YW9YWV,DID 29.5cm Medium Metal Barbecue Skewers 5pc,DID 5 Piece Medium Metal Barbecue Skewers 29.5cm,https://www.poundwholesale.co.uk/did-29-5cm-medium-metal-barbecue-skewers-5pc,https://www.amazon.co.uk/dp/B089YW9YWV,EAN,high,2025-08-24T17:52:13.498658,,Available (see Keepa data),,6.0,0.6,0.5,3.24,0.49,2.94,0.55,0.5400000000000001,0.8959999999999999,-0.8759999999999994,-0.35599999999999976,-1.7799999999999994,-169.52380952380946,5.3759999999999994,-65.9259259259259
